Geo Point;Geo Shape;gml_id;id;nom;code_insee;nom_com;longitude;latitude
48.63434388527565, -2.976775339431694;"{""coordinates"": [-2.976775339431694, 48.63434388527565], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500457;D221500457;Pont Lô (aire de covoiturage);22121;Lanvollon;-2.9768527;48.634323
48.65107691575364, -4.305563694001395;"{""coordinates"": [-4.305563694001395, 48.65107691575364], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500500;D29500500;Route de Menhir;29021;Plounéour-Brignogan-Plages;-4.3056197;48.65097
47.883424354651154, -2.832314672901477;"{""coordinates"": [-2.832314672901477, 47.883424354651154], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.DREGLRRNS:ST:LON5A1;DREGLRRNS:ST:LON5A1;Locminé Place Anne de Bretagne;56117;Locminé;-2.832279;47.883404
48.496065003849516, -1.9416946790999958;"{""coordinates"": [-1.941694679099996, 48.496065003849516], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500594;D221500594;PLEUDIHEN Le Haut des Champs;22197;Pleudihen-sur-Rance;-1.9416947;48.496063
48.033920227104694, -3.9256368245898723;"{""coordinates"": [-3.925636824589872, 48.033920227104694], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501187;D29501187;Kervriou;29049;Elliant;-3.925733;48.033916
48.539999402142705, -2.0604589379869473;"{""coordinates"": [-2.060458937986947, 48.539999402142705], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35PGABUT1;D35PGABUT1;Pleslin-Trigavou /Buttes de Broons;22190;Pleslin-Trigavou;-2.06038;48.54
48.107063451595266, -1.722472310945737;"{""coordinates"": [-1.722472310945737, 48.107063451595266], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35RNLEMA1;D35RNLEMA1;Rennes /Lemaistre;35238;Rennes;-1.72307;48.1072
48.510499974549575, -2.516522009700002;"{""coordinates"": [-2.516522009700002, 48.510499974549575], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501224;D221501224;ST AARON Le Griffon;22093;Lamballe-Armor;-2.516522;48.5105
47.74207179404491, -2.115935470300058;"{""coordinates"": [-2.115935470300058, 47.74207179404491], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000139;D562000139;La Corderie;56044;Cournon;-2.1159356;47.742073
48.53122249031367, -1.5657281367928009;"{""coordinates"": [-1.565728136792801, 48.53122249031367], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D357934;D357934;PLEINE-FOUGERES Ancienne Gare;35222;Pleine-Fougères;-1.5656517;48.531254
48.15094999905079, -1.7922250000237163;"{""coordinates"": [-1.792225000023716, 48.15094999905079], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35PACPIE1;D35PACPIE1;Pacé /Pie Neuve;35210;Pacé;-1.7922;48.151
48.495107777460085, -2.004053991181965;"{""coordinates"": [-2.004053991181965, 48.495107777460085], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501206;D221501206;ST SAMSON La Hisse;22327;Saint-Samson-sur-Rance;-2.0040534;48.495018
48.62347824813542, -4.517080526152394;"{""coordinates"": [-4.517080526152394, 48.62347824813542], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504131;D29504131;Kergoff;29195;Plouguerneau;-4.5168877;48.62364
48.632500650574805, -2.083430292501782;"{""coordinates"": [-2.083430292501782, 48.632500650574805], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35SLUFOUR2;D35SLUFOUR2;Saint-Lunaire /La Fourberie;35287;Saint-Lunaire;-2.08343;48.6325
48.18829344387509, -2.188244284669787;"{""coordinates"": [-2.188244284669787, 48.18829344387509], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35SMEFOCH1;D35SMEFOCH1;St Méen /Avenue Foch;35297;Saint-Méen-le-Grand;-2.18831;48.1884
48.46964964064927, -2.6515809843999847;"{""coordinates"": [-2.651580984399985, 48.46964964064927], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501320;D221501320;Gare SNCF;22389;Yffiniac;-2.651581;48.46965
48.48957427444945, -1.9323472585000336;"{""coordinates"": [-1.932347258500034, 48.48957427444945], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500603;D221500603;PLEUDIHEN Val Hervelin;22197;Pleudihen-sur-Rance;-1.9323473;48.489574
48.53029639584967, -4.1150766584000635;"{""coordinates"": [-4.115076658400064, 48.53029639584967], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500142;D29500142;Bourg;29010;Bodilis;-4.1150765;48.530296
48.62133664214796, -2.044441621052945;"{""coordinates"": [-2.044441621052945, 48.62133664214796], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35DNDGUAI1;D35DNDGUAI1;Dinard /La Guais;35093;Dinard;-2.04439;48.6214
48.50911258297429, -2.210735771120643;"{""coordinates"": [-2.210735771120643, 48.50911258297429], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500705;D221500705;Le Frêne;22172;Plancoët;-2.210372;48.5089
48.57994654016833, -2.3360502765065596;"{""coordinates"": [-2.33605027650656, 48.57994654016833], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500984;D221500984;RUCA Ville Abbé;22174;Pléboulle;-2.335985;48.579933
47.96045994662132, -3.951027597343259;"{""coordinates"": [-3.951027597343259, 47.96045994662132], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505937;D29505937;Loch Ar Hoar;29272;Saint-Yvi;-3.950933;47.96043
48.36574203358179, -2.6340303714046147;"{""coordinates"": [-2.634030371404615, 48.36574203358179], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500295;D221500295;Le Pré Guyot;22079;Hénon;-2.6336262;48.36563
47.51578071040381, -3.131920370766867;"{""coordinates"": [-3.131920370766867, 47.51578071040381], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000516;D562000516;Keridenvel;56234;Saint-Pierre-Quiberon;-3.1318655;47.515938
48.377760717797244, -4.310874765729556;"{""coordinates"": [-4.310874765729556, 48.377760717797244], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502726;D29502726;Mesmanic;29140;Loperhet;-4.310787;48.37764
48.476109757203986, -3.186934675321617;"{""coordinates"": [-3.186934675321617, 48.476109757203986], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500036;D221500036;Poste;22013;Bourbriac;-3.1866724;48.476097
48.41714339730308, -4.4869572412874525;"{""coordinates"": [-4.486957241287453, 48.41714339730308], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500381;D29500381;Lambézellec;29019;Brest;-4.487156;48.417152
48.13716634931004, -2.1171416819782003;"{""coordinates"": [-2.1171416819782, 48.13716634931004], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35GANBAU2;D35GANBAU2;St Maugan/Baudonnière Ville Macé;35295;Saint-Maugan;-2.1171;48.1371
47.651189729144384, -2.083029599099996;"{""coordinates"": [-2.083029599099996, 47.651189729144384], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000198;D562000198;Tribunal;35236;Redon;-2.0830295;47.651188
47.86414473069413, -3.8993660990002366;"{""coordinates"": [-3.899366099000237, 47.86414473069413], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500904;D29500904;Douric ar Zin;29039;Concarneau;-3.8997674;47.864025
47.98413319550146, -4.073467436517779;"{""coordinates"": [-4.073467436517779, 47.98413319550146], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505128;D29505128;Ergué-Armel Bourg;29232;Quimper;-4.0735016;47.984104
48.28933024821896, -1.581300894722718;"{""coordinates"": [-1.581300894722718, 48.28933024821896], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D352595;D352595;ANDOUILLE-NEUVILLE Le Rocher;35003;Andouillé-Neuville;-1.5808134;48.28872
48.03676293756327, -4.6674149480887825;"{""coordinates"": [-4.667414948088783, 48.03676293756327], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503291;D29503291;Bourg;29168;Plogoff;-4.6676087;48.036926
48.577336058262304, -4.522399970817066;"{""coordinates"": [-4.522399970817066, 48.577336058262304], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502395;D29502395;Croix Rouge;29117;Lannilis;-4.52243;48.57748
48.13413556935279, -1.6288641841165814;"{""coordinates"": [-1.628864184116581, 48.13413556935279], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D355231;D355231;CESSON-SEVIGNE Lande Bouhard;35051;Cesson-Sévigné;-1.628663;48.134224
48.263485107717926, -1.6167760663931754;"{""coordinates"": [-1.616776066393175, 48.263485107717926], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D353290;D353290;ST-AUBIN-D'AUBIGNE Lotissement;35251;Saint-Aubin-d'Aubigné;-1.6167791;48.26347
48.12999959557276, -2.0357605313786453;"{""coordinates"": [-2.035760531378645, 48.12999959557276], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35IFFSMI1;D35IFFSMI1;Iffendic/ Saint-Michel;35133;Iffendic;-2.03564;48.1298
47.87131218862919, -3.9948924249015536;"{""coordinates"": [-3.994892424901554, 47.87131218862919], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501328;D29501328;Lantecoste;29058;Fouesnant;-3.9946916;47.87127
47.94040654272492, -4.309679459074037;"{""coordinates"": [-4.309679459074037, 47.94040654272492], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503034;D29503034;Mairie;29159;Peumérit;-4.3094835;47.94018
48.61406869265843, -2.270019524825411;"{""coordinates"": [-2.270019524825411, 48.61406869265843], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501078;D221501078;ST CAST Bois Bras;22282;Saint-Cast-le-Guildo;-2.27009;48.614075
48.537211935323974, -2.5686576363461984;"{""coordinates"": [-2.568657636346198, 48.537211935323974], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500724;D221500724;bel air;22093;Lamballe-Armor;-2.568847;48.537125
48.588563662432264, -2.145346896911249;"{""coordinates"": [-2.145346896911249, 48.588563662432264], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500318;D221500318;La Mettrie;22094;Lancieux;-2.1454732;48.588562
48.62174832279137, -2.4382084047217134;"{""coordinates"": [-2.438208404721713, 48.62174832279137], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501329;D221501329;Les Jeannettes Rd point;22054;Erquy;-2.4381998;48.621754
48.06134986902353, -4.164341879742984;"{""coordinates"": [-4.164341879742984, 48.06134986902353], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503335;D29503335;Le Croëzou;29169;Plogonnec;-4.1642165;48.061485
48.227105341149525, -3.179369869770518;"{""coordinates"": [-3.179369869770518, 48.227105341149525], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500213;D221500213;Centre;22064;Gouarec;-3.179377;48.22712
